  0.1599E+01  0.1598E+01  0.1001E+01
  0.1666E+01  0.1664E+01  0.1001E+01
  0.1496E+01  0.1496E+01  0.9999E+00
  0.1491E+01  0.1492E+01  0.9991E+00
  0.1464E+01  0.1465E+01  0.9994E+00
  0.1465E+01  0.1465E+01  0.1000E+01
  0.1474E+01  0.1477E+01  0.9981E+00
  0.1481E+01  0.1480E+01  0.1001E+01
  0.1467E+01  0.1465E+01  0.1001E+01
  0.1464E+01  0.1465E+01  0.9994E+00
