  0.2813E+01  0.2816E+01  0.9987E+00
  0.2990E+01  0.2988E+01  0.1000E+01
  0.2768E+01  0.2766E+01  0.1001E+01
  0.2798E+01  0.2801E+01  0.9991E+00
  0.2769E+01  0.2770E+01  0.9997E+00
  0.2784E+01  0.2781E+01  0.1001E+01
  0.2764E+01  0.2766E+01  0.9995E+00
  0.2790E+01  0.2793E+01  0.9990E+00
  0.2764E+01  0.2762E+01  0.1001E+01
  0.2784E+01  0.2785E+01  0.9997E+00
