  0.2799E+01  0.2801E+01  0.9995E+00
  0.2776E+01  0.2773E+01  0.1001E+01
  0.2791E+01  0.2793E+01  0.9994E+00
  0.2747E+01  0.2750E+01  0.9990E+00
  0.2762E+01  0.2762E+01  0.1000E+01
  0.2761E+01  0.2762E+01  0.9996E+00
  0.2752E+01  0.2750E+01  0.1001E+01
  0.2762E+01  0.2770E+01  0.9971E+00
  0.2742E+01  0.2738E+01  0.1001E+01
  0.2775E+01  0.2777E+01  0.9991E+00
