  0.2786E+01  0.2793E+01  0.9975E+00
  0.2815E+01  0.2816E+01  0.9994E+00
  0.2751E+01  0.2750E+01  0.1000E+01
  0.2773E+01  0.2770E+01  0.1001E+01
  0.2744E+01  0.2742E+01  0.1001E+01
  0.2773E+01  0.2773E+01  0.9999E+00
  0.2759E+01  0.2758E+01  0.1000E+01
  0.2744E+01  0.2746E+01  0.9994E+00
  0.2760E+01  0.2758E+01  0.1001E+01
  0.2752E+01  0.2754E+01  0.9993E+00
