  0.2772E+01  0.2770E+01  0.1001E+01
  0.2807E+01  0.2805E+01  0.1001E+01
  0.2738E+01  0.2742E+01  0.9986E+00
  0.2772E+01  0.2770E+01  0.1001E+01
  0.2745E+01  0.2750E+01  0.9982E+00
  0.2777E+01  0.2777E+01  0.9998E+00
  0.2782E+01  0.2777E+01  0.1002E+01
  0.2754E+01  0.2758E+01  0.9986E+00
  0.2776E+01  0.2777E+01  0.9994E+00
  0.2747E+01  0.2746E+01  0.1000E+01
